algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_fhum_2,False,grid_5_5,4,1 15 19 7,100 5,7 15 1 19 11,ppa_fhum_2_100_5_55,20000,True,403.3378751062447,132.69947502624868,470.99747512624367,5002.0,644.0,5002.0,4.191023947732078
ppa_fhum_2,False,grid_5_5,2,2 0,100 5,17 2 12 0 16,ppa_fhum_2_100_5_36,20000,True,154.08171234246848,139.54239847969595,157.71654080816165,604.0,465.0,604.0,1.4281151596244943
ppa_fhum_2,False,grid_5_5,3,1 18 5,100 5,5 1 18 13,ppa_fhum_2_100_5_60,20000,True,233.47745225477453,191.0668558144185,241.55566110055665,906.0,416.0,906.0,1.6502880341659725
ppa_fhum_2,False,iitb,1,5366445083,100 5,4369058864 5366445083 3215340463 667357382 -266,ppa_fhum_2_100_5_77,20000,True,1670.1067682255157,284.14375125175246,2034.833877955453,19971.0,925.0,19971.0,8.333626880350362
ppa_fhum_2,False,cair,2,1563324357 cluster_1563324333_1563324337,100 5,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_fhum_2_100_5_13,20000,True,1275.06231456479,207.34928492849284,1685.7211721172116,19997.0,459.0,19997.0,9.010847429729846
ppa_fhum_2,False,iitb,1,-266,100 5,-266 4369058864 667357382 -282 667357387 667357409,ppa_fhum_2_100_5_66,20000,True,1742.3957916374798,361.11010207144994,2202.824354826156,19985.0,780.0,19985.0,7.1372740782343325
ppa_fhum_2,False,grid_5_5,2,15 12,100 5,24 10 4 12 2 15,ppa_fhum_2_100_5_32,20000,True,541.216847369474,132.77828899113155,670.1974447521084,19936.0,546.0,19936.0,5.692945229735771
ppa_fhum_2,False,iitb,3,667357387 -266 -282,100 5,-266 4369058864 667357382 -282 667357387 667357409,ppa_fhum_2_100_5_81,20000,True,1530.5470833333336,205.8675833333333,1972.1069166666664,19999.0,784.0,19999.0,12.360149710511124
ppa_fhum_2,False,grid_5_5,1,5,100 5,5 1 18 13,ppa_fhum_2_100_5_74,20000,True,249.3888986696009,207.54625137541265,257.3589267256367,908.0,427.0,908.0,1.5242928411837078
ppa_fhum_2,False,grid_5_5,1,8,100 5,8 15 1 21 2,ppa_fhum_2_100_5_53,20000,True,548.0526571642911,261.880880220055,619.59560140035,9652.0,1420.0,9652.0,2.5151900109803544
ppa_fhum_2,False,grid_5_5,2,18 5,100 5,5 1 18 13,ppa_fhum_2_100_5_6,20000,True,166.48837999999998,142.3795375,171.0805404761905,902.0,417.0,902.0,1.5337412621972266
ppa_fhum_2,False,iitb,1,5366445083,100 5,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_fhum_2_100_5_107,20000,True,823.589170793111,304.1659080678237,927.4738233381682,12778.0,1030.0,12778.0,4.084520538233768
ppa_fhum_2,False,grid_5_5,1,6,100 5,6 15 24 0 11 17,ppa_fhum_2_100_5_93,20000,True,238.2327367263273,250.01498183514985,234.51202774459395,608.0,593.0,608.0,0.9745226773822676
ppa_fhum_2,False,iitb,1,667357361,100 5,667357361 667357419 667357387 668685374 1990860598,ppa_fhum_2_100_5_59,20000,True,2185.12099684258,4205.93254147246,1653.3284850978748,19952.0,19952.0,19952.0,0.4626379252172397
ppa_fhum_2,False,cair,2,1154147727 cluster_1563324333_1563324337,100 5,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_fhum_2_100_5_28,20000,True,1286.893865879685,170.74058790182738,1844.9705048686144,19991.0,390.0,19991.0,11.72051920725676
ppa_fhum_2,False,iitb,1,668620103,100 5,667357412 -282 3215340463 -266 668620103 667357401,ppa_fhum_2_100_5_106,20000,True,3835.399466993644,312.69341707955897,5009.6348169650055,19980.0,750.0,19980.0,17.501353570994862
